video_id,num_frames,fps,pose_detected_frames,pose_detection_rate,left_hand_detected_frames,left_hand_detection_rate,right_hand_detected_frames,right_hand_detection_rate,face_detected_frames,face_detection_rate,left_hand_missing_frames,right_hand_missing_frames,left_hand_short_gap_count,right_hand_short_gap_count,left_hand_imputed_frames,right_hand_imputed_frames,left_hand_unresolved_frames,right_hand_unresolved_frames,normalization_invalid_frames,extraction_success,error_message
56047,170,24.0,170,1.0,61,0.358824,75,0.441176,170,1.0,109,95,0,0,0,0,109,95,0,True,
56048,38,23.97610855102539,38,1.0,27,0.710526,23,0.605263,38,1.0,11,15,3,1,4,1,7,14,0,True,
56049,94,30.0,93,0.989362,63,0.670213,66,0.702128,93,0.989362,31,28,0,2,0,2,31,26,1,True,
56051,53,29.969999313354492,53,1.0,53,1.0,53,1.0,53,1.0,0,0,0,0,0,0,0,0,0,True,
56052,50,29.969999313354492,50,1.0,50,1.0,49,0.98,50,1.0,0,1,0,0,0,0,0,1,0,True,
56054,92,30.299673080444336,91,0.98913,46,0.5,40,0.434783,74,0.804348,46,52,3,1,3,1,43,51,1,True,
56073,94,29.970029830932617,94,1.0,58,0.617021,37,0.393617,54,0.574468,36,57,7,2,9,4,27,53,0,True,
56076,57,29.969999313354492,57,1.0,49,0.859649,42,0.736842,57,1.0,8,15,3,1,4,1,4,14,0,True,
56078,88,30.314830780029297,87,0.988636,47,0.534091,45,0.511364,0,0.0,41,43,4,4,5,4,36,39,1,True,
56081,54,25.0,54,1.0,25,0.462963,31,0.574074,54,1.0,29,23,1,1,1,1,28,22,0,True,
56082,100,25.0,100,1.0,41,0.41,29,0.29,100,1.0,59,71,1,1,1,2,58,69,0,True,
56083,56,29.970029830932617,56,1.0,31,0.553571,28,0.5,23,0.410714,25,28,5,2,6,2,19,26,0,True,
56084,41,23.97614097595215,41,1.0,29,0.707317,27,0.658537,41,1.0,12,14,2,1,2,1,10,13,0,True,
56085,43,23.97606086730957,43,1.0,27,0.627907,33,0.767442,43,1.0,16,10,1,1,2,1,14,9,0,True,
56086,95,30.003158569335938,94,0.989474,61,0.642105,56,0.589474,94,0.989474,34,39,3,2,3,3,31,36,1,True,
56089,29,29.969999313354492,29,1.0,29,1.0,29,1.0,29,1.0,0,0,0,0,0,0,0,0,0,True,
56105,41,23.97614097595215,41,1.0,25,0.609756,25,0.609756,41,1.0,16,16,1,1,1,1,15,15,0,True,
56106,57,29.970029830932617,57,1.0,36,0.631579,33,0.578947,57,1.0,21,24,1,2,1,2,20,22,0,True,
56107,77,30.003896713256836,76,0.987013,49,0.636364,57,0.74026,76,0.987013,28,20,0,2,0,2,28,18,1,True,
56108,33,29.969999313354492,33,1.0,33,1.0,33,1.0,33,1.0,0,0,0,0,0,0,0,0,0,True,
56111,81,30.34500503540039,80,0.987654,38,0.469136,39,0.481481,80,0.987654,43,42,1,1,1,1,42,41,1,True,
56114,68,25.0,68,1.0,37,0.544118,31,0.455882,68,1.0,31,37,0,1,0,2,31,35,0,True,
56115,85,30.0,84,0.988235,61,0.717647,59,0.694118,84,0.988235,24,26,1,4,1,4,23,22,1,True,
56117,50,29.969999313354492,50,1.0,48,0.96,46,0.92,50,1.0,2,4,2,0,2,0,0,4,0,True,
56119,74,30.380964279174805,73,0.986486,23,0.310811,21,0.283784,73,0.986486,51,53,3,0,5,0,46,53,1,True,
56158,163,24.0,163,1.0,97,0.595092,68,0.417178,163,1.0,66,95,1,2,1,2,65,93,0,True,
56159,92,25.0,92,1.0,46,0.5,0,0.0,92,1.0,46,92,0,0,0,0,46,92,0,True,
56160,30,23.97612953186035,30,1.0,19,0.633333,0,0.0,30,1.0,11,30,0,0,0,0,11,30,0,True,
56161,135,29.997777938842773,134,0.992593,62,0.459259,0,0.0,134,0.992593,73,135,1,0,1,0,72,135,1,True,
56163,31,29.969999313354492,31,1.0,31,1.0,0,0.0,26,0.83871,0,31,0,0,0,0,0,31,0,True,
56167,87,30.31884002685547,86,0.988506,42,0.482759,2,0.022989,86,0.988506,45,85,1,0,2,0,43,85,1,True,
56175,37,23.976154327392578,37,1.0,22,0.594595,28,0.756757,37,1.0,15,9,2,0,3,0,12,9,0,True,
56176,79,30.0,78,0.987342,57,0.721519,57,0.721519,78,0.987342,22,22,1,1,1,1,21,21,1,True,
56178,44,29.969999313354492,44,1.0,44,1.0,44,1.0,44,1.0,0,0,0,0,0,0,0,0,0,True,
56180,88,30.314830780029297,87,0.988636,46,0.522727,45,0.511364,87,0.988636,42,43,1,1,1,1,41,42,1,True,
56193,92,29.970029830932617,92,1.0,57,0.619565,1,0.01087,92,1.0,35,91,0,0,0,0,35,91,0,True,
56194,29,23.97618865966797,29,1.0,19,0.655172,0,0.0,29,1.0,10,29,0,0,0,0,10,29,0,True,
56195,32,29.970029830932617,32,1.0,16,0.5,19,0.59375,32,1.0,16,13,0,0,0,0,16,13,0,True,
56196,88,30.0,87,0.988636,67,0.761364,0,0.0,87,0.988636,21,88,0,0,0,0,21,88,1,True,
56198,39,29.969999313354492,39,1.0,39,1.0,0,0.0,39,1.0,0,39,0,0,0,0,0,39,0,True,
56199,80,29.969999313354492,80,1.0,80,1.0,0,0.0,80,1.0,0,80,0,0,0,0,0,80,0,True,
56202,84,30.331449508666992,83,0.988095,41,0.488095,0,0.0,83,0.988095,43,84,3,0,4,0,39,84,1,True,
56247,89,29.970029830932617,89,1.0,47,0.52809,46,0.516854,19,0.213483,42,43,4,6,6,6,36,37,0,True,
56248,39,23.976064682006836,39,1.0,21,0.538462,32,0.820513,39,1.0,18,7,0,2,0,2,18,5,0,True,
56249,85,30.0,84,0.988235,27,0.317647,26,0.305882,84,0.988235,58,59,3,1,3,2,55,57,1,True,
56251,55,29.969999313354492,55,1.0,55,1.0,55,1.0,55,1.0,0,0,0,0,0,0,0,0,0,True,
56254,96,30.28579330444336,95,0.989583,30,0.3125,27,0.28125,75,0.78125,66,69,5,2,8,2,58,67,1,True,
56271,62,29.970029830932617,62,1.0,35,0.564516,42,0.677419,19,0.306452,27,20,1,1,1,1,26,19,0,True,
56272,35,29.970029830932617,35,1.0,23,0.657143,27,0.771429,35,1.0,12,8,0,1,0,2,12,6,0,True,
56273,34,29.970029830932617,34,1.0,19,0.558824,26,0.764706,34,1.0,15,8,2,3,3,4,12,4,0,True,
56276,60,29.969999313354492,60,1.0,59,0.983333,43,0.716667,60,1.0,1,17,1,0,1,0,0,17,0,True,
56281,136,50.0,136,1.0,78,0.573529,56,0.411765,136,1.0,58,80,1,1,1,1,57,79,0,True,
56282,82,30.0,81,0.987805,60,0.731707,43,0.52439,81,0.987805,22,39,0,3,0,6,22,33,1,True,
56284,36,29.969999313354492,36,1.0,36,1.0,30,0.833333,36,1.0,0,6,0,0,0,0,0,6,0,True,
56290,87,30.31884002685547,86,0.988506,49,0.563218,46,0.528736,86,0.988506,38,41,2,2,2,2,36,39,1,True,
56295,68,25.0,68,1.0,36,0.529412,34,0.5,68,1.0,32,34,2,2,2,2,30,32,0,True,
56296,96,29.970029830932617,96,1.0,46,0.479167,46,0.479167,51,0.53125,50,50,1,3,1,4,49,46,0,True,
56297,65,29.970029830932617,65,1.0,44,0.676923,47,0.723077,65,1.0,21,18,1,0,2,0,19,18,0,True,
56298,121,30.0,120,0.991736,74,0.61157,75,0.619835,120,0.991736,47,46,0,1,0,1,47,45,1,True,
56300,59,29.969999313354492,59,1.0,59,1.0,53,0.898305,59,1.0,0,6,0,0,0,0,0,6,0,True,
56305,85,30.327146530151367,84,0.988235,45,0.529412,33,0.388235,76,0.894118,40,52,0,0,0,0,40,52,1,True,
56306,101,50.0,101,1.0,50,0.49505,0,0.0,101,1.0,51,101,0,0,0,0,51,101,0,True,
56307,60,29.970029830932617,60,1.0,34,0.566667,1,0.016667,60,1.0,26,59,1,0,1,0,25,59,0,True,
56308,37,23.976024627685547,37,1.0,20,0.540541,1,0.027027,37,1.0,17,36,0,0,0,0,17,36,0,True,
56309,75,29.996000289916992,74,0.986667,49,0.653333,0,0.0,74,0.986667,26,75,1,0,1,0,25,75,1,True,
56312,40,29.969999313354492,40,1.0,40,1.0,0,0.0,40,1.0,0,40,0,0,0,0,0,40,0,True,
56313,41,29.969999313354492,41,1.0,41,1.0,0,0.0,41,1.0,0,41,0,0,0,0,0,41,0,True,
56314,29,29.969999313354492,29,1.0,28,0.965517,1,0.034483,29,1.0,1,28,1,0,1,0,0,28,0,True,
56317,76,30.370004653930664,75,0.986842,32,0.421053,2,0.026316,75,0.986842,44,74,1,0,1,0,43,74,1,True,
56341,46,29.970029830932617,46,1.0,37,0.804348,35,0.76087,46,1.0,9,11,1,1,1,1,8,10,0,True,
56343,78,29.969999313354492,78,1.0,72,0.923077,77,0.987179,78,1.0,6,1,0,1,0,1,6,0,0,True,
56344,48,29.969999313354492,48,1.0,45,0.9375,48,1.0,48,1.0,3,0,2,0,3,0,0,0,0,True,
56348,98,30.279281616210938,97,0.989796,59,0.602041,56,0.571429,89,0.908163,39,42,4,3,4,3,35,39,1,True,
56354,95,25.0,95,1.0,35,0.368421,32,0.336842,95,1.0,60,63,2,3,3,4,57,59,0,True,
56355,64,29.970029830932617,64,1.0,29,0.453125,37,0.578125,61,0.953125,35,27,7,8,10,9,25,18,0,True,
56356,70,29.970029830932617,70,1.0,35,0.5,43,0.614286,70,1.0,35,27,6,0,8,0,27,27,0,True,
56357,112,30.0,111,0.991071,67,0.598214,72,0.642857,111,0.991071,45,40,1,2,1,2,44,38,1,True,
56359,78,29.969999313354492,78,1.0,72,0.923077,77,0.987179,78,1.0,6,1,0,1,0,1,6,0,0,True,
56360,100,30.273033142089844,99,0.99,66,0.66,58,0.58,87,0.87,34,42,0,3,0,3,34,39,1,True,
56367,111,29.997297286987305,110,0.990991,68,0.612613,71,0.63964,110,0.990991,43,40,3,4,3,4,40,36,1,True,
56370,66,29.969999313354492,66,1.0,58,0.878788,63,0.954545,66,1.0,8,3,1,2,1,3,7,0,0,True,
56371,85,29.969999313354492,85,1.0,75,0.882353,75,0.882353,85,1.0,10,10,1,5,2,8,8,2,0,True,
56372,101,29.969999313354492,101,1.0,98,0.970297,98,0.970297,101,1.0,3,3,0,1,0,1,3,2,0,True,
56373,94,29.969999313354492,94,1.0,46,0.489362,41,0.43617,72,0.765957,48,53,10,5,11,5,37,48,0,True,
56387,118,29.970029830932617,118,1.0,11,0.09322,46,0.389831,118,1.0,107,72,3,0,3,0,104,72,0,True,
56388,112,30.0,111,0.991071,66,0.589286,69,0.616071,111,0.991071,46,43,1,0,1,0,45,43,1,True,
56390,53,29.969999313354492,53,1.0,53,1.0,53,1.0,53,1.0,0,0,0,0,0,0,0,0,0,True,
56394,100,30.273033142089844,99,0.99,66,0.66,65,0.65,99,0.99,34,35,1,3,1,3,33,32,1,True,
56423,80,25.0,80,1.0,45,0.5625,3,0.0375,80,1.0,35,77,2,0,3,0,32,77,0,True,
56424,41,29.970029830932617,41,1.0,32,0.780488,0,0.0,41,1.0,9,41,0,0,0,0,9,41,0,True,
56425,40,29.970029830932617,40,1.0,30,0.75,0,0.0,40,1.0,10,40,1,0,2,0,8,40,0,True,
56426,81,29.996295928955078,80,0.987654,56,0.691358,0,0.0,80,0.987654,25,81,1,0,1,0,24,81,1,True,
56427,143,30.0,142,0.993007,86,0.601399,0,0.0,142,0.993007,57,143,1,0,1,0,56,143,1,True,
56429,54,29.969999313354492,54,1.0,54,1.0,0,0.0,54,1.0,0,54,0,0,0,0,0,54,0,True,
56461,99,24.0,99,1.0,60,0.606061,62,0.626263,99,1.0,39,37,0,0,0,0,39,37,0,True,
56462,85,25.0,85,1.0,40,0.470588,29,0.341176,85,1.0,45,56,2,0,2,0,43,56,0,True,
56463,31,23.976076126098633,31,1.0,18,0.580645,22,0.709677,31,1.0,13,9,0,1,0,1,13,8,0,True,
56464,33,23.97616958618164,33,1.0,21,0.636364,23,0.69697,33,1.0,12,10,1,3,1,4,11,6,0,True,
56465,39,23.976064682006836,39,1.0,24,0.615385,28,0.717949,39,1.0,15,11,0,0,0,0,15,11,0,True,
56471,76,30.370004653930664,75,0.986842,31,0.407895,25,0.328947,75,0.986842,45,51,1,2,1,2,44,49,1,True,
56481,109,29.970029830932617,109,1.0,75,0.688073,76,0.697248,109,1.0,34,33,1,1,1,1,33,32,0,True,
56482,105,29.997142791748047,104,0.990476,68,0.647619,72,0.685714,104,0.990476,37,33,1,0,1,0,36,33,1,True,
56485,83,29.969999313354492,83,1.0,83,1.0,83,1.0,83,1.0,0,0,0,0,0,0,0,0,0,True,
56488,85,30.327146530151367,84,0.988235,40,0.470588,38,0.447059,84,0.988235,45,47,1,0,2,0,43,47,1,True,
56556,72,29.970029830932617,72,1.0,35,0.486111,40,0.555556,0,0.0,37,32,5,3,7,3,30,29,0,True,
56557,39,23.976064682006836,39,1.0,25,0.641026,9,0.230769,39,1.0,14,30,1,1,1,2,13,28,0,True,
56558,102,29.997058868408203,101,0.990196,65,0.637255,66,0.647059,101,0.990196,37,36,5,2,5,4,32,32,1,True,
56563,40,29.969999313354492,40,1.0,40,1.0,40,1.0,40,1.0,0,0,0,0,0,0,0,0,0,True,
56579,71,30.398576736450195,70,0.985915,31,0.43662,29,0.408451,69,0.971831,40,42,4,1,5,1,35,41,1,True,
56692,90,25.0,90,1.0,41,0.455556,2,0.022222,90,1.0,49,88,1,1,1,2,48,86,0,True,
56693,77,29.970029830932617,77,1.0,38,0.493506,21,0.272727,0,0.0,39,56,4,0,4,0,35,56,0,True,
56694,73,30.0,72,0.986301,40,0.547945,42,0.575342,72,0.986301,33,31,1,1,2,1,31,30,1,True,
56698,33,29.969999313354492,33,1.0,33,1.0,0,0.0,33,1.0,0,33,0,0,0,0,0,33,0,True,
56699,34,29.969999313354492,34,1.0,33,0.970588,0,0.0,34,1.0,1,34,1,0,1,0,0,34,0,True,
56700,29,29.969999313354492,29,1.0,29,1.0,29,1.0,29,1.0,0,0,0,0,0,0,0,0,0,True,
56701,36,29.969999313354492,36,1.0,35,0.972222,34,0.944444,36,1.0,1,2,1,1,1,2,0,0,0,True,
56702,51,29.969999313354492,51,1.0,50,0.980392,49,0.960784,51,1.0,1,2,1,1,1,2,0,0,0,True,
56704,85,30.327146530151367,84,0.988235,33,0.388235,33,0.388235,84,0.988235,52,52,3,3,4,3,48,49,1,True,
56705,87,30.31884002685547,86,0.988506,32,0.367816,0,0.0,86,0.988506,55,87,4,0,4,0,51,87,1,True,
56762,91,29.970029830932617,91,1.0,54,0.593407,2,0.021978,52,0.571429,37,89,3,0,4,0,33,89,0,True,
56763,76,30.0,75,0.986842,62,0.815789,1,0.013158,75,0.986842,14,75,1,0,1,0,13,75,1,True,
56764,115,30.0,114,0.991304,84,0.730435,17,0.147826,114,0.991304,31,98,0,2,0,2,31,96,1,True,
56766,62,29.969999313354492,62,1.0,62,1.0,0,0.0,62,1.0,0,62,0,0,0,0,0,62,0,True,
56767,44,29.969999313354492,44,1.0,44,1.0,0,0.0,44,1.0,0,44,0,0,0,0,0,44,0,True,
56768,41,29.969999313354492,41,1.0,41,1.0,0,0.0,41,1.0,0,41,0,0,0,0,0,41,0,True,
56769,41,29.969999313354492,41,1.0,41,1.0,0,0.0,41,1.0,0,41,0,0,0,0,0,41,0,True,
56771,38,23.97610855102539,38,1.0,32,0.842105,24,0.631579,38,1.0,6,14,0,0,0,0,6,14,0,True,
56772,55,29.970029830932617,55,1.0,33,0.6,30,0.545455,55,1.0,22,25,3,2,3,2,19,23,0,True,
56773,107,30.002803802490234,106,0.990654,44,0.411215,45,0.420561,106,0.990654,63,62,0,1,0,1,63,61,1,True,
56775,36,29.969999313354492,36,1.0,35,0.972222,34,0.944444,36,1.0,1,2,1,1,1,2,0,0,0,True,
56779,105,29.969999313354492,105,1.0,60,0.571429,55,0.52381,105,1.0,45,50,0,2,0,2,45,48,0,True,
56780,100,30.0,99,0.99,58,0.58,54,0.54,99,0.99,42,46,0,0,0,0,42,46,1,True,
56782,57,29.969999313354492,57,1.0,55,0.964912,57,1.0,57,1.0,2,0,1,0,2,0,0,0,0,True,
56783,49,29.969999313354492,49,1.0,37,0.755102,45,0.918367,49,1.0,12,4,2,2,3,4,9,0,0,True,
56784,65,29.969999313354492,65,1.0,61,0.938462,63,0.969231,65,1.0,4,2,1,1,1,2,3,0,0,True,
56787,72,30.392539978027344,71,0.986111,34,0.472222,34,0.472222,71,0.986111,38,38,2,3,3,3,35,35,1,True,
56792,78,25.0,78,1.0,34,0.435897,32,0.410256,78,1.0,44,46,1,1,2,2,42,44,0,True,
56793,70,30.0,69,0.985714,48,0.685714,35,0.5,69,0.985714,22,35,1,0,1,0,21,35,1,True,
56795,26,29.969999313354492,26,1.0,26,1.0,7,0.269231,26,1.0,0,19,0,1,0,1,0,18,0,True,
56798,70,30.404788970947266,69,0.985714,32,0.457143,5,0.071429,69,0.985714,38,65,2,2,2,2,36,63,1,True,
56811,133,29.969999313354492,133,1.0,32,0.240602,1,0.007519,133,1.0,101,132,1,0,1,0,100,132,0,True,
56813,25,23.976215362548828,25,1.0,15,0.6,0,0.0,25,1.0,10,25,0,0,0,0,10,25,0,True,
56816,90,29.996667861938477,89,0.988889,67,0.744444,0,0.0,89,0.988889,23,90,0,0,0,0,23,90,1,True,
56819,44,29.969999313354492,44,1.0,44,1.0,0,0.0,44,1.0,0,44,0,0,0,0,0,44,0,True,
56820,45,29.969999313354492,45,1.0,45,1.0,0,0.0,45,1.0,0,45,0,0,0,0,0,45,0,True,
56821,38,29.969999313354492,38,1.0,38,1.0,0,0.0,38,1.0,0,38,0,0,0,0,0,38,0,True,
56830,84,30.331449508666992,83,0.988095,33,0.392857,0,0.0,83,0.988095,51,84,0,0,0,0,51,84,1,True,
56837,108,29.969999313354492,108,1.0,48,0.444444,40,0.37037,108,1.0,60,68,3,0,4,0,56,68,0,True,
56838,96,29.969999313354492,96,1.0,35,0.364583,17,0.177083,96,1.0,61,79,0,3,0,3,61,76,0,True,
56839,39,23.976064682006836,39,1.0,23,0.589744,2,0.051282,39,1.0,16,37,0,0,0,0,16,37,0,True,
56840,29,23.97618865966797,29,1.0,19,0.655172,3,0.103448,29,1.0,10,26,0,0,0,0,10,26,0,True,
56841,46,29.970029830932617,46,1.0,33,0.717391,1,0.021739,46,1.0,13,45,2,0,2,0,11,45,0,True,
56842,43,23.97606086730957,43,1.0,28,0.651163,28,0.651163,43,1.0,15,15,0,1,0,1,15,14,0,True,
56843,90,29.996667861938477,89,0.988889,47,0.522222,0,0.0,89,0.988889,43,90,1,0,1,0,42,90,1,True,
56844,110,30.0,109,0.990909,31,0.281818,30,0.272727,109,0.990909,79,80,0,1,0,1,79,79,1,True,
56846,41,29.969999313354492,41,1.0,41,1.0,0,0.0,41,1.0,0,41,0,0,0,0,0,41,0,True,
56848,35,29.969999313354492,35,1.0,35,1.0,35,1.0,35,1.0,0,0,0,0,0,0,0,0,0,True,
56852,84,30.331449508666992,83,0.988095,37,0.440476,42,0.5,83,0.988095,47,42,1,1,1,1,46,41,1,True,
56874,99,25.0,99,1.0,55,0.555556,1,0.010101,99,1.0,44,98,0,0,0,0,44,98,0,True,
56875,45,23.97612953186035,45,1.0,19,0.422222,2,0.044444,45,1.0,26,43,0,0,0,0,26,43,0,True,
56876,96,29.996875762939453,95,0.989583,71,0.739583,1,0.010417,95,0.989583,25,95,1,0,1,0,24,95,1,True,
56878,26,29.969999313354492,26,1.0,26,1.0,0,0.0,26,1.0,0,26,0,0,0,0,0,26,0,True,
56881,91,30.30333709716797,90,0.989011,33,0.362637,2,0.021978,90,0.989011,58,89,1,0,2,0,56,89,1,True,
56970,94,25.0,94,1.0,47,0.5,5,0.053191,94,1.0,47,89,2,0,2,0,45,89,0,True,
56971,160,29.970029830932617,160,1.0,50,0.3125,3,0.01875,160,1.0,110,157,0,1,0,1,110,156,0,True,
56972,68,30.004411697387695,67,0.985294,48,0.705882,0,0.0,67,0.985294,20,68,1,0,2,0,18,68,1,True,
56973,163,29.818891525268555,163,1.0,40,0.245399,4,0.02454,163,1.0,123,159,1,0,1,0,122,159,0,True,
56975,32,29.969999313354492,32,1.0,32,1.0,0,0.0,32,1.0,0,32,0,0,0,0,0,32,0,True,
56978,89,30.3109130859375,88,0.988764,34,0.382022,1,0.011236,88,0.988764,55,88,1,0,2,0,53,88,1,True,
57039,68,29.969999313354492,68,1.0,29,0.426471,25,0.367647,68,1.0,39,43,0,3,0,4,39,39,0,True,
57040,39,23.976064682006836,39,1.0,23,0.589744,25,0.641026,39,1.0,16,14,1,2,1,3,15,11,0,True,
57041,98,30.003061294555664,97,0.989796,65,0.663265,70,0.714286,97,0.989796,33,28,1,2,1,3,32,25,1,True,
57042,72,29.995834350585938,71,0.986111,44,0.611111,45,0.625,71,0.986111,28,27,0,0,0,0,28,27,1,True,
57044,56,29.969999313354492,56,1.0,49,0.875,45,0.803571,56,1.0,7,11,5,4,7,4,0,7,0,True,
57045,50,29.969999313354492,50,1.0,48,0.96,42,0.84,48,0.96,2,8,2,2,2,3,0,5,0,True,
57051,92,30.299673080444336,91,0.98913,47,0.51087,43,0.467391,91,0.98913,45,49,2,4,4,4,41,45,1,True,
57058,91,29.969999313354492,91,1.0,30,0.32967,30,0.32967,91,1.0,61,61,2,2,3,2,58,59,0,True,
57059,42,29.970029830932617,42,1.0,26,0.619048,28,0.666667,42,1.0,16,14,0,3,0,3,16,11,0,True,
57060,40,23.976024627685547,40,1.0,25,0.625,23,0.575,40,1.0,15,17,1,0,1,0,14,17,0,True,
57061,82,30.0,81,0.987805,53,0.646341,62,0.756098,81,0.987805,29,20,0,2,0,2,29,18,1,True,
57063,44,29.969999313354492,44,1.0,44,1.0,44,1.0,44,1.0,0,0,0,0,0,0,0,0,0,True,
57064,35,29.969999313354492,35,1.0,35,1.0,35,1.0,35,1.0,0,0,0,0,0,0,0,0,0,True,
57068,92,30.299673080444336,91,0.98913,36,0.391304,36,0.391304,91,0.98913,56,56,2,1,3,1,53,55,1,True,
57076,67,29.970029830932617,67,1.0,19,0.283582,45,0.671642,30,0.447761,48,22,2,3,2,3,46,19,0,True,
57077,40,29.970029830932617,40,1.0,31,0.775,32,0.8,40,1.0,9,8,2,0,3,0,6,8,0,True,
57078,38,23.97610855102539,38,1.0,17,0.447368,30,0.789474,38,1.0,21,8,2,1,4,1,17,7,0,True,
57079,46,29.970029830932617,46,1.0,34,0.73913,35,0.76087,46,1.0,12,11,2,0,2,0,10,11,0,True,
57080,85,30.0,84,0.988235,67,0.788235,67,0.788235,84,0.988235,18,18,1,0,1,0,17,18,1,True,
57082,51,29.969999313354492,51,1.0,44,0.862745,51,1.0,51,1.0,7,0,2,0,3,0,4,0,0,True,
57087,88,30.314830780029297,87,0.988636,36,0.409091,32,0.363636,87,0.988636,52,56,2,2,2,4,50,52,1,True,
57090,85,25.0,85,1.0,36,0.423529,40,0.470588,85,1.0,49,45,0,0,0,0,49,45,0,True,
57091,104,29.969999313354492,104,1.0,44,0.423077,43,0.413462,104,1.0,60,61,2,4,4,6,56,55,0,True,
57092,38,23.976024627685547,38,1.0,29,0.763158,26,0.684211,38,1.0,9,12,2,2,4,3,5,9,0,True,
57093,162,29.817779541015625,162,1.0,44,0.271605,45,0.277778,162,1.0,118,117,3,0,4,0,114,117,0,True,
57096,39,29.969999313354492,39,1.0,39,1.0,39,1.0,39,1.0,0,0,0,0,0,0,0,0,0,True,
57099,90,30.30708122253418,89,0.988889,32,0.355556,32,0.355556,89,0.988889,58,58,3,3,4,3,54,55,1,True,
57132,55,30.0,55,1.0,42,0.763636,54,0.981818,54,0.981818,13,1,1,0,2,0,11,1,0,True,
57133,27,23.976083755493164,27,1.0,14,0.518519,17,0.62963,27,1.0,13,10,0,1,0,2,13,8,0,True,
57134,81,29.996295928955078,80,0.987654,59,0.728395,63,0.777778,80,0.987654,22,18,0,0,0,0,22,18,1,True,
57136,63,29.969999313354492,63,1.0,63,1.0,62,0.984127,63,1.0,0,1,0,1,0,1,0,0,0,True,
57137,65,29.969999313354492,65,1.0,61,0.938462,54,0.830769,65,1.0,4,11,3,2,4,2,0,9,0,True,
57138,59,29.969999313354492,59,1.0,46,0.779661,57,0.966102,59,1.0,13,2,0,0,0,0,13,2,0,True,
57139,56,29.969999313354492,56,1.0,55,0.982143,56,1.0,56,1.0,1,0,1,0,1,0,0,0,0,True,
57141,105,30.258464813232422,104,0.990476,41,0.390476,39,0.371429,104,0.990476,64,66,4,0,5,0,59,66,1,True,
57168,141,24.0,141,1.0,79,0.560284,84,0.595745,141,1.0,62,57,0,0,0,0,62,57,0,True,
57169,124,25.0,124,1.0,69,0.556452,63,0.508065,124,1.0,55,61,0,2,0,2,55,59,0,True,
57170,96,29.996875762939453,95,0.989583,74,0.770833,75,0.78125,95,0.989583,22,21,3,2,3,4,19,17,1,True,
57172,37,29.969999313354492,37,1.0,37,1.0,0,0.0,37,1.0,0,37,0,0,0,0,0,37,0,True,
57175,88,30.314830780029297,87,0.988636,30,0.340909,34,0.386364,87,0.988636,58,54,1,1,2,2,56,52,1,True,
57205,39,23.976064682006836,39,1.0,0,0.0,29,0.74359,39,1.0,39,10,0,0,0,0,39,10,0,True,
57206,86,30.003488540649414,85,0.988372,55,0.639535,0,0.0,85,0.988372,31,86,0,0,0,0,31,86,1,True,
57208,48,29.969999313354492,48,1.0,48,1.0,0,0.0,48,1.0,0,48,0,0,0,0,0,48,0,True,
57211,70,30.404788970947266,69,0.985714,24,0.342857,0,0.0,69,0.985714,46,70,1,0,1,0,45,70,1,True,
57236,87,29.969999313354492,87,1.0,32,0.367816,3,0.034483,87,1.0,55,84,0,1,0,1,55,83,0,True,
57237,71,29.969999313354492,71,1.0,41,0.577465,2,0.028169,71,1.0,30,69,1,0,2,0,28,69,0,True,
57238,40,23.976024627685547,40,1.0,0,0.0,25,0.625,40,1.0,40,15,0,0,0,0,40,15,0,True,
57239,66,29.995454788208008,65,0.984848,50,0.757576,1,0.015152,65,0.984848,16,65,1,0,1,0,15,65,1,True,
57241,32,29.969999313354492,32,1.0,32,1.0,0,0.0,32,1.0,0,32,0,0,0,0,0,32,0,True,
57243,87,30.31884002685547,86,0.988506,31,0.356322,2,0.022989,86,0.988506,56,85,1,0,1,0,55,85,1,True,
57251,109,25.0,109,1.0,51,0.46789,37,0.33945,109,1.0,58,72,2,0,2,0,56,72,0,True,
57252,48,29.970029830932617,48,1.0,23,0.479167,27,0.5625,24,0.5,25,21,1,2,2,2,23,19,0,True,
57253,48,23.976024627685547,48,1.0,19,0.395833,30,0.625,48,1.0,29,18,0,1,0,2,29,16,0,True,
57255,51,29.969999313354492,51,1.0,50,0.980392,33,0.647059,12,0.235294,1,18,1,2,1,2,0,16,0,True,
57257,77,30.364742279052734,76,0.987013,7,0.090909,36,0.467532,76,0.987013,70,41,0,2,0,2,70,39,1,True,
57261,106,25.0,106,1.0,44,0.415094,2,0.018868,106,1.0,62,104,0,0,0,0,62,104,0,True,
57262,67,29.970029830932617,67,1.0,45,0.671642,2,0.029851,53,0.791045,22,65,3,0,4,0,18,65,0,True,
57263,86,30.003488540649414,85,0.988372,57,0.662791,0,0.0,85,0.988372,29,86,2,0,3,0,26,86,1,True,
57265,44,29.969999313354492,44,1.0,44,1.0,0,0.0,44,1.0,0,44,0,0,0,0,0,44,0,True,
57266,45,29.969999313354492,45,1.0,45,1.0,0,0.0,45,1.0,0,45,0,0,0,0,0,45,0,True,
57271,82,30.340373992919922,81,0.987805,33,0.402439,1,0.012195,81,0.987805,49,81,0,0,0,0,49,81,1,True,
57276,94,25.0,94,1.0,34,0.361702,0,0.0,94,1.0,60,94,1,0,2,0,58,94,0,True,
57277,38,23.97610855102539,38,1.0,27,0.710526,0,0.0,38,1.0,11,38,0,0,0,0,11,38,0,True,
